"","sgCtrl_g1_rep1","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Ncoa6",25.11214592311,39.6147941150453,32.042520160057,20.8782374853188,26.9618196472622,28.5674236953633,40.6286340170639,30.45714726398,26.1135973983792,29.0104524789721,19.8189931242433,25.8394386973283,22.1036628946453,42.6884284010462,20.2108483271722,24.2159693581131,33.6359016166504,23.1185399731686,31.6072402806851,15.1261105186786,32.006231152866,11.6277082032464,33.2799588744782,31.7619294457061
"Acss2",8.37071530770333,9.90369852876133,8.738869134561,5.21955937132969,9.51593634609255,7.61797965209688,5.07857925213299,10.1523824213267,7.12189019955796,3.41299440929083,13.2126620828289,4.6980797631506,2.90837669666385,0,4.04216966543444,1.07626530480503,4.80512880237863,2.20176571173034,8.77978896685698,7.56305525933931,3.36907696345957,5.81385410162321,2.07999742965489,4.76428941685591
"Gss",4.18535765385167,5.9422191172568,2.912956378187,5.21955937132969,1.58598939101543,5.71348473907266,5.07857925213299,10.1523824213267,7.12189019955796,3.41299440929083,4.40422069427629,4.6980797631506,5.8167533933277,5.12261140812554,4.04216966543444,2.69066326201257,3.60384660178397,2.20176571173034,3.51191558674279,3.02522210373572,10.1072308903787,1.93795136720774,0,3.17619294457061
"Trpc4ap",41.8535765385166,17.8266573517704,13.1083037018415,7.82933905699454,17.4458833011697,17.140454217218,17.7750273824654,20.3047648426534,16.6177437989686,10.2389832278725,17.6168827771052,7.0471196447259,19.1952861979814,22.197982768544,27.2846452416825,16.1439795720754,20.4217974101092,19.8158914055731,29.8512824873137,24.2017768298858,23.583538744217,11.6277082032464,8.31998971861955,23.8214470842796
"Edem2",33.4828612308133,25.7496161747795,27.6730855927765,49.5858140276321,31.7197878203085,38.0898982604844,24.1232514476317,27.0730197902045,26.1135973983792,30.7169496836175,33.0316552070722,18.7923190526024,20.9403122159797,13.6602970883348,24.2530179926067,23.1397040533081,28.8307728142718,23.1185399731686,21.0714935204568,31.7648320892251,16.8453848172979,15.5036109376619,22.8799717262038,26.9976400288502
"Procr",133.931444923253,130.72882057965,122.344167883854,114.830306169253,117.363214935141,95.224745651211,415.173853861872,257.193688006942,218.404632786444,187.714692510996,195.987820895295,136.244313131367,127.968574653209,136.602970883348,129.349429293902,147.448346758289,120.128220059466,148.619185541798,133.452792296226,175.462882016672,165.084771209519,162.78791484545,118.559853490329,150.869164867104
"BC029722",4.18535765385167,13.8651779402659,4.3694345672805,2.60977968566485,14.2739045191388,9.5224745651211,7.61786887819948,13.5365098951022,4.74792679970531,6.82598881858167,11.0105517356907,9.3961595263012,8.72513008999155,10.2452228162511,11.1159665799447,5.91945917642765,8.40897540416259,4.40353142346068,10.5357467602284,4.53783315560359,6.73815392691915,15.5036109376619,6.23999228896466,4.76428941685591
"Eif6",113.004656653995,95.0755058761088,129.626558829321,83.5129499412751,87.2294165058484,72.3708066949204,88.8751369123272,111.676206634593,94.9585359941061,105.802826688016,96.8928552740784,91.6125553814366,83.7612488639189,153.678342243766,88.9277326395578,96.8638774324525,92.4987294457885,103.482988451326,91.3098052553126,78.6557746971288,101.072308903787,94.9596169931791,112.319861201364,120.695331893683
"Uqcc1",4.18535765385167,19.8073970575227,8.738869134561,10.4391187426594,7.92994695507713,9.5224745651211,21.5839618215652,10.1523824213267,11.8698169992633,11.9454804325179,11.0105517356907,11.7451994078765,8.14345475065878,15.3678342243766,14.1475938290206,10.2245203956478,7.20769320356794,14.3114771262472,10.5357467602284,18.1513326224143,10.1072308903787,3.87590273441547,20.7999742965489,7.94048236142652
"Cep250",4.18535765385167,7.92295882300906,2.912956378187,5.21955937132969,14.2739045191388,15.2359593041938,3.80893443909974,13.5365098951022,9.49585359941061,17.0649720464542,6.60633104141444,9.3961595263012,8.14345475065878,17.0753713604185,8.08433933086889,9.68638774324525,12.0128220059466,9.90794570278653,5.26787338011419,6.05044420747145,8.42269240864893,9.68975683603868,4.15999485930978,12.7047717782824
"Ergic3",54.4096495000716,51.4992323495589,97.5840386692645,70.4640515129509,98.3313422429564,97.1292405642352,81.2572680341278,104.907951687042,90.2106091944008,105.802826688016,85.8823035383877,112.753914315614,110.518314473226,59.7637997614646,90.948817472275,122.694244747773,99.7064226493565,105.684754163056,77.2621429083414,89.2440520602039,84.2269240864893,100.773471094802,70.7199126082662,76.2286306696946
"Romo1",92.0778683847366,110.921423522127,107.779385992919,112.220526483588,88.8154058968638,131.410148998671,119.346612425125,87.9873143181645,87.8366457945481,81.91186582298,72.6696414555588,98.6596750261625,90.7413529359121,104.159765298553,99.0331568031439,97.402010084855,66.0705210327061,90.272394180944,108.869383189027,113.44582889009,106.125924348977,110.463227930841,124.799845779293,149.281068394819
"Rbm39",259.492174538803,289.187997039831,305.860419709635,185.294357682204,209.350599614036,279.96075221456,261.546831484849,162.438118741227,256.388047184086,211.605653376032,193.785710548157,230.205908394379,264.66227939641,239.055199045859,280.930791747694,277.676448639697,222.237207110011,277.422479678023,198.423230650968,285.883488803026,256.049849222928,201.546942189605,230.879714691693,231.862084953654
"Phf20",54.4096495000716,47.5377529380544,40.781389294618,57.4151530846266,55.5096286855399,51.4213626516539,69.8304647168285,67.6825494755112,68.8449385957269,47.7819217300717,50.6485379841773,46.980797631506,57.0041832546115,61.4713368975065,53.5587480670064,65.6521835931067,60.0641100297328,69.3556199195057,47.4108604210277,72.6053304896574,65.6970007874617,38.7590273441547,62.3999228896466,47.6428941685591
"Cnbd2",0,1.98073970575227,8.738869134561,0,1.58598939101543,0,11.4268033172992,13.5365098951022,2.37396339985265,5.11949161393625,4.40422069427629,2.3490398815753,5.23507805399493,6.83014854416739,3.03162724907583,4.84319387162263,9.61025760475725,4.40353142346068,1.7559577933714,3.02522210373572,8.42269240864893,5.81385410162321,2.07999742965489,3.17619294457061
"2900097C17Rik",62.780364807775,69.3258897013293,85.9322131565165,73.0738311986157,98.3313422429564,68.5618168688719,57.1340165864961,118.444461582145,85.4626823946955,117.748307120534,88.0844138855258,72.8202363288343,84.3429242032517,59.7637997614646,81.8539357250475,103.321469261283,90.0961650445992,93.5750427485395,84.285974081827,71.0927194377895,79.1733086413,93.0216656259714,64.4799203193015,82.5810165588358
"Epb41l1",4.18535765385167,9.90369852876133,11.651825512748,10.4391187426594,12.6879151281234,5.71348473907266,5.07857925213299,0,4.74792679970531,3.41299440929083,8.80844138855258,2.3490398815753,4.65340271466216,8.53768568020923,4.04216966543444,3.22879591441508,3.60384660178397,2.20176571173034,1.7559577933714,4.53783315560359,1.68453848172979,5.81385410162321,4.15999485930978,1.5880964722853
"Aar2",25.11214592311,23.7688764690272,37.868432916431,20.8782374853188,12.6879151281234,24.7584338693149,21.5839618215652,10.1523824213267,14.2437803991159,30.7169496836175,28.6274345127959,32.8865583420542,23.2670135733108,15.3678342243766,25.2635604089653,23.6778367057106,15.6166686077305,25.3203056848989,29.8512824873137,15.1261105186786,38.7443850797851,21.3174650392851,20.7999742965489,28.5857365011355
"Dlgap4",58.5950071539233,43.5762735265499,52.433214807366,54.8053733989618,34.8917666023394,53.3258575646782,52.0554373343631,71.0666769492867,30.8615241980845,47.7819217300717,24.2232138185196,25.8394386973283,51.1874298612838,51.2261140812554,36.37952698891,49.5082040210313,42.044877020813,38.530899955281,45.6549026276563,48.4035536597716,58.9588468605425,34.8831246097393,39.5199511634429,49.2309906408444
"5430405H02Rik",8.37071530770333,17.8266573517704,14.564781890935,15.6586781139891,11.101925737108,17.140454217218,16.5053825694322,23.6888923164289,16.6177437989686,22.1844636603904,30.829544859934,18.7923190526024,22.685338233978,18.7829084964603,17.1792210780964,21.5253060961006,19.2205152095145,14.3114771262472,21.0714935204568,22.6891657780179,20.2144617807574,5.81385410162321,16.6399794372391,12.7047717782824
"Rab5if",87.892510730885,110.921423522127,106.322907803825,67.854271827286,112.605246762095,104.747220216332,100.301940229626,121.82858905592,99.7064627938114,98.9768378694342,118.91395874546,93.961595263012,82.5978981852534,112.697450978762,82.8644781414061,77.491101945962,87.6936006434099,86.9697456133485,94.8217208420554,107.395384682618,89.2805395316787,114.339130665256,85.2798946158504,88.933402447977
"Ndrg3",16.7414306154067,7.92295882300906,5.825912756374,7.82933905699454,4.75796817304628,5.71348473907266,20.3143170085319,6.76825494755112,14.2437803991159,8.53248602322708,8.80844138855258,14.0942392894518,15.7052341619848,3.41507427208369,7.07379691451028,13.4533163100628,10.8115398053519,20.9167742614382,12.2917045535998,13.6134994668108,11.7917693721085,9.68975683603868,6.23999228896466,20.6452541397089
