"","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Hivep1",45.2410189326904,36.1593927327026,38.8751644781656,25.199817450754,15.1302790598658,18.9125738109741,16.8032717960493,23.5749702401684,35.5878712012075,21.8683598502701,30.325702955617,34.0808013336937,25.4353987736294,34.1201238140851,38.476802598711,15.5083476729536,21.8649374009252,31.3880049303731,25.5360267598951,36.8027906710182,23.0941112967378,18.5901306465406,37.8499453613812
"Edn1",194.733081492885,183.689715082129,155.500657912662,171.673756383262,187.237203365839,139.953046201208,117.622902572345,120.232348224859,160.992750672129,161.825862891999,142.29752925328,148.453660046767,140.742539880749,134.47342914963,159.251210755776,132.417430130604,139.935599365921,116.833129463055,112.658941587772,115.426934377284,144.338195604611,173.507886034379,134.051889821559
"Gm47118",17.7030074084441,20.2492599303134,18.1417434231439,12.599908725377,17.021563942349,10.0867060325195,10.0819630776296,18.8599761921347,6.77864213356334,21.8683598502701,4.66549276240261,14.441017514277,16.9569325157529,13.0459296936208,16.5664011188895,19.0871971359429,14.2122093106014,15.6940024651865,6.00847688468119,11.7099788498694,17.3205834725533,24.7868408620542,9.46248634034531
"Phactr1",3.9340016463209,13.0173813837729,2.5916776318777,4.72496577201638,7.5651395299329,6.3041912703247,3.36065435920987,4.71499404803367,6.77864213356334,2.18683598502701,11.6637319060065,8.08696980799511,10.1741595094518,4.01413221342178,5.34400036093208,15.5083476729536,6.55948122027757,5.23133415506218,10.5148345481921,8.36427060704959,3.84901854945629,8.26228028735139,4.73124317017265
"Tbc1d7",19.6700082316045,17.3565085116972,20.7334210550216,23.6248288600819,9.45642441241612,12.6083825406494,13.4426174368395,18.8599761921347,22.0305869340809,19.6815238652431,13.9964782872078,20.7950652205589,22.0440122704788,24.0847932805307,15.497601046703,7.15769892597858,14.2122093106014,15.6940024651865,18.0254306540436,10.0371247284595,25.0186205714659,10.3278503591892,12.6166484537937
"Gfod1",13.7690057621232,10.1246299651567,12.9583881593885,7.87494295336063,5.67385464744967,30.2601180975586,10.0819630776296,18.8599761921347,16.9466053339084,19.6815238652431,20.9947174308118,17.9068617177035,10.1741595094518,19.0671280137535,19.7728013354487,16.70129749395,17.4919499207402,26.1566707753109,15.021192211703,15.0556870926893,11.5470556483689,12.3934204310271,12.6166484537937
"Nol7",43.2740181095299,49.1767741164755,25.916776318777,42.5246919481474,32.1518430022148,45.3901771463379,53.7704697473578,37.7199523842694,45.7558344015526,50.2972276556213,32.6584493368183,45.0559746445442,30.5224785283553,35.1236568674406,39.5456026708974,31.0166953459072,40.4501341917117,33.1317829820605,33.0466228657465,40.148498913838,15.3960741978252,37.1802612930813,39.4270264181054
"Ranbp9",31.4720131705672,56.408652663016,41.4668421100433,37.799726176131,34.043127884698,27.7384415894287,23.5245805144691,35.3624553602525,50.8398160017251,34.9893757604322,27.9929565744157,44.4783339439731,37.3052515346565,37.1307229741515,40.0800027069906,47.7179928398572,44.8231216718967,36.6193390854352,52.5741727409604,43.4942071566579,23.0941112967378,35.1146912212434,31.5416211344844
"Mcur1",45.2410189326904,23.1420113489296,41.4668421100433,53.5496120828523,39.7169825321477,28.9992798434936,50.409815388148,37.7199523842694,28.8092290676442,37.1762117454593,23.3274638120131,36.9690048365491,33.9138650315059,34.1201238140851,39.0112026348042,32.2096451669036,17.4919499207402,33.1317829820605,39.0550997504277,28.4385200639686,51.96175041766,24.7868408620542,44.1582695882781
"Cd83",60.977025517974,53.5159012443998,44.058519741921,37.799726176131,49.1734069445638,34.0426328597534,23.5245805144691,44.7924434563199,35.5878712012075,41.5498837155133,34.9911957180196,76.8262131759536,69.523423314587,67.2367145748148,67.8688045838374,90.6641863957286,80.9002683834233,73.2386781708705,81.1144379431961,51.8584777637074,50.0372411429318,101.212933520055,74.1228096660382
"Gm34084",5.90100246948135,17.3565085116972,15.5500657912662,12.599908725377,15.1302790598658,12.6083825406494,13.4426174368395,9.42998809606734,6.77864213356334,19.6815238652431,9.33098552480523,16.7515803165613,18.6526257673282,23.0812602271752,14.9632010106098,28.6307957039143,21.8649374009252,27.9004488269983,31.5445036445763,41.8213530352479,26.9431298461941,37.1802612930813,23.6562158508633
