"","sgCtrl_g1_rep1","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Atp5o",294.684282344301,353.237770734033,460.542125247311,372.656780836033,567.677501070151,436.661812337815,461.448670506432,451.606462890307,502.013208716033,511.188203495495,545.507043821617,532.434162076489,507.064230866026,429.136345396748,475.23117432541,525.688492484931,532.793240493488,504.605399885617,513.04834990037,598.089997293024,514.876510281902,729.423850434727,501.403079070402,494.677142571774
"Mrps6",11.1905423675051,29.5814881895496,50.6090247524518,14.2416604141159,45.1406205670241,26.2653721706956,27.1440394415548,20.6617335962886,42.5434922640706,54.0398957980952,26.8911923010656,33.940026267824,41.2327157722615,34.7948388159525,36.6217571612771,31.4514482683292,32.4490971616859,38.9585051382278,42.0039584713753,30.2331207422847,24.3813389269981,33.4598096529691,31.1089501613023,31.7809337406447
"Smim11",26.1112655241786,33.0616632706731,26.5697379950372,35.6041510352898,34.1974398235031,32.8317152133695,30.5370443717492,26.565086052371,46.7978414904776,26.2896790369112,38.4159890015223,57.273794326953,32.3971338210626,40.5939786186113,34.0667508476996,23.3639329993303,30.3556070222223,50.0895066062929,15.0014137397769,32.8620877633529,32.986517371821,30.1138286876722,43.9185178747797,40.0716121077694
"Rcan1",33.5716271025153,38.2819258923583,50.6090247524518,54.5930315874443,72.4985724258265,45.9644012987173,85.956124898257,82.6469343851543,57.4337145564953,78.8690371107335,57.6239835022835,65.758800893909,65.2851333060808,44.9433334706053,48.545119957972,68.2945733826578,51.2905084168584,52.8722569733091,52.5049480892191,64.4096920161718,43.0258922241144,53.5356954447506,60.3879620778221,58.0347485698729
"Runx1",29.841446313347,17.4008754056174,13.9174818069242,16.6152704831352,10.943180743521,6.56634304267391,12.4410180773793,17.7100573682473,21.2717461320353,7.30268862136421,7.68319780030447,10.606258208695,15.2168355826203,11.5982796053175,11.0716940255024,17.5229497494977,8.37396055785443,14.8413352907534,4.50042412193307,17.0882856369435,20.0787497045867,11.7109333785392,10.9796294686949,5.52711891141647
"Setd4",33.5716271025153,41.7621009734818,40.4872198019614,33.2305409662705,68.3948796470062,36.1148867347065,78.0391133944702,41.3234671925771,59.5608891696988,59.8820466951865,48.0199862519029,36.061277909563,68.2303272898137,66.6901077305756,63.0234890682443,41.7854955564946,65.9449393931036,64.0032584413742,63.0059377070629,68.3531425477741,61.6704455212306,88.6684955803682,47.5783943643447,77.3796647598306
"Cbr1",11.1905423675051,3.48017508112348,10.1218049504904,2.37361006901932,13.6789759294012,4.92475728200543,15.8340230075737,11.8067049121649,10.6358730660176,8.76322634563705,11.5247967004567,10.606258208695,9.81731327910989,8.69870970398813,5.96168139834744,5.84098324983257,4.18698027892721,12.9861683794093,7.50070686988844,1.31448351053412,10.0393748522934,8.36495241324228,7.31975297912995,6.90889863927059
"Cbr3",11.1905423675051,19.1409629461792,31.6306404702824,30.8569308972511,30.0937470446827,32.8317152133695,45.2400657359247,20.6617335962886,57.4337145564953,51.1188203495495,23.0495934009134,55.152542685214,22.5798205419527,34.7948388159525,26.4017319069672,28.3063034414963,15.7011760459771,31.5378374928511,24.002261983643,22.34621967908,28.6839281494096,6.69196193059383,25.6191354269548,29.0173742849365
"Dop1b",22.3810847350102,22.6211380273026,27.8349636138485,16.6152704831352,30.0937470446827,37.756472495375,27.1440394415548,11.8067049121649,29.7804445848494,20.4475281398198,24.9703928509895,16.970013133912,27.4884771815077,21.7467742599703,18.7367129662348,24.7118522108301,28.2621168827587,17.6240856577697,31.5029688535315,27.6041537212165,22.9471425195277,16.7299048264846,20.1293206926074,24.8720351013741
"Morc3",67.1432542050307,71.3435891630314,65.7917321781873,75.9555222086182,65.6590844611259,73.8713592300815,71.2531035340815,44.2751434206184,55.3065399432918,78.8690371107335,59.5447829523596,61.516297610431,84.9197598643006,57.9913980265875,76.6501894073242,79.5272334784896,82.6928605088125,63.0756749857021,55.5052308371745,55.208307442433,61.6704455212306,56.8816764100475,45.7484561195622,69.0889863927059
"Chaf1b",7.46036157833674,1.74008754056174,2.53045123762259,7.12083020705796,5.47159037176049,6.56634304267391,7.91701150378683,0,8.50869845281412,4.38161317281853,1.92079945007612,4.242503283478,5.89038796746593,8.69870970398813,8.51668771192491,2.69583842299965,2.09349013946361,3.71033382268836,13.5012723657992,3.94345053160235,4.30258922241144,6.69196193059383,7.31975297912995,11.0542378228329
"Hlcs",7.46036157833674,17.4008754056174,17.7131586633581,9.49444027607728,2.73579518588025,14.7742718460163,12.4410180773793,2.95167622804122,14.8902222924247,5.84215089709137,9.60399725038058,6.36375492521699,13.2533729267984,5.79913980265875,13.6267003390799,12.5805793073317,9.42070562758623,9.2758345567209,4.50042412193307,6.57241755267059,12.9077676672343,15.0569143438361,9.14969122391244,8.29067836712471
"Pigp",3.73018078916837,5.22026262168522,16.4479330445468,2.37361006901932,6.83948796470062,3.28317152133695,16.9650246509718,8.85502868412367,6.38152383961059,7.30268862136421,11.5247967004567,4.242503283478,11.7807759349319,4.34935485199406,10.2200252543099,12.1312729034984,4.18698027892721,7.42066764537672,12.0011309918215,9.20138457373883,12.9077676672343,13.3839238611877,23.7891971821723,8.29067836712471
"Ttc3",11.1905423675051,8.7004377028087,11.3870305693016,7.12083020705796,10.943180743521,6.56634304267391,13.5720197207774,8.85502868412367,17.0173969056282,16.0659149670013,11.5247967004567,2.121251641739,10.7990446070209,14.4978495066469,4.25834385596245,14.3778049226648,11.5141957670498,12.0585849237372,1.50014137397769,11.8303515948071,8.60517844482287,3.34598096529691,5.48981473434747,11.0542378228329
"Vps26c",18.6509039458418,20.8810504867409,16.4479330445468,9.49444027607728,12.3110783364611,22.9822006493587,26.0130377981567,11.8067049121649,23.3989207452388,10.2237640699099,28.8119917511418,16.970013133912,25.5250145256857,21.7467742599703,19.5883817374273,21.5667073839972,25.1218816735633,12.9861683794093,27.0025447315984,15.7738021264094,17.2103568896457,15.0569143438361,12.8095677134774,23.49025537352
"Dyrk1a",18.6509039458418,22.6211380273026,17.7131586633581,7.12083020705796,16.4147711152815,16.4158576066848,20.3580295811661,2.95167622804122,25.5260953584423,17.5264526912741,11.5247967004567,10.606258208695,12.7625072628429,20.2969893093056,16.1817066526573,13.9284985188315,14.6544309762453,21.3344194804581,16.5015551137546,14.4593186158753,15.7761604821753,10.0379428958907,42.0885796299972,27.6355945570823
"Ets2",26.1112655241786,20.8810504867409,34.1610917079049,47.4722013803864,30.0937470446827,31.1901294527011,29.4060427283511,26.565086052371,12.7630476792212,17.5264526912741,38.4159890015223,21.21251641739,25.5250145256857,55.0918281252581,38.3250947036621,40.886882748828,33.4958422314177,40.813672049572,46.5043825933084,28.9186372317506,30.1181245568801,36.805790618266,25.6191354269548,22.1084756456659
