"","sgNfe2l1","sgNfe2l2","doubleKO"
"Gm5055",0.27460452545308,0.921762042041199,1.02909615480208
"Hspa8",0.344181217061836,0.637569802171768,0.345484759123988
"Rps25",0.164568811164166,0.48694844554749,0.541274344695857
"Psma4",0.315641950321987,0.591903295873575,0.354360948915999
"Spg21",0.52453458597319,0.685117852339627,0.431005604804089
"Pclaf",-0.688619670377066,0.687877236562009,0.629860821604247
"Eef1a1",0.0723782006295579,0.588607261811031,0.4739241402598
"Bcl2a1d",0.113691863018325,0.528826621518263,0.487082251762654
"Ccrl2",0.543616012531869,0.566412144641621,0.135621381214353
"Bcl2a1c",0.165237119687123,0.697784598960717,0.591784944341796
"4930520O04Rik",0.508262321090767,1.0753682642758,1.93274958973445
"Azi2",-0.565675607992889,-0.368109837310006,-0.313959838743281
"Acaa1a",-0.649944076973016,-0.764177716844203,-0.377703886196618
"Ccr1",0.801072474866774,0.26849011919558,0.198354130830397
"Npm1",0.385653710984947,0.541658450056646,0.556184721080646
"Il12b",-0.519762526286529,1.18679402411892,0.817050460879921
"9530068E07Rik",-0.792203129385992,-0.474659045350706,-0.410586253496427
"Tnip1",-0.76546821525745,-0.387383739118978,-0.229326187963792
"Ubb",0.39748348047179,0.692723162125093,0.432636823278438
"2410006H16Rik",-0.621685525998752,0.401223219853476,0.76399759057513
"Pmp22",0.312832399371732,0.679945658729367,0.135380479846794
"Glp2r",0.409541509973408,-0.959647642159341,-0.640137778965768
"Mgl2",0.179553374622462,1.3329820171589,1.13317877271729
"Scimp",0.666409457424511,0.711223242819762,0.564188757353308
"Med31",0.457778327010483,0.871873778992414,0.796089496187557
"Xaf1",-0.0171736956519224,0.533958606632721,0.268880333194085
"Zzef1",0.169001082298989,0.864380279073976,0.295999043837123
"Cpd",-0.572778508025724,-0.187670410501105,-0.250437256965742
"Slc6a4",-0.635578001525681,-0.835006171709234,-1.54829941446774
"Nos2",-0.722530972248862,-0.450014612638363,-0.0940687389464818
"Suz12",0.215015391735778,0.872254578875291,0.732872276394166
"Zfp207",0.344690658356334,0.541608384832156,0.267448933281595
"Ccl12",0.00871796455374163,0.465527831474566,0.680753125690834
"Slfn4",-0.843768335248392,-0.178188083460721,-0.405765117938285
"E230016K23Rik",0.285965596696523,-0.582383145292735,-0.614424561188157
"Wfdc21",0.466889619222821,0.295133989570186,0.594232753452188
"Dusp14",-0.140056148762779,0.980722869192934,0.779673866000755
"Car4",0.00522408180435718,0.709709830003471,0.628738238483052
"Scpep1",0.733477228300886,0.682443566623473,0.272623527273186
"Tob1",-1.253023165559,-0.568542741840877,0.0328279906897357
"Ankrd40",-0.672693260386239,-0.876533407275681,-0.896346561001091
"Ccr7",-0.29885307090241,1.07536707577144,1.10529784692236
"Acly",0.511085933021709,0.522536282375301,0.24532453385751
"Gm46401",0.958565694104163,-0.00842686118656655,-0.0190455698340237
"Idi1",-1.71703554556059,-0.158463015963528,-0.69806952642005
"Gpr137b",0.520717189385457,-0.0114298342148595,-0.45285711667318
"Gm48444",0.752133035063602,0.167149585244071,-0.22930995667266
"Irf4",-0.321989721155031,0.387539748336136,0.622358189298785
"Serpinb6b",0.313608223734674,1.67947921728896,1.5615259511803
"Serpinb9",0.224383025793174,0.809861631401323,1.03110118431687
"Serpinb9b",0.521779151573146,0.690754282133287,0.480172016410297
"Ly86",-0.0831856208736994,0.731864452470923,0.634647531721223
"Cd83",-0.436043282558653,0.600355440805838,0.508904548730703
"Gm34084",-0.182915566194437,0.521183321090251,1.20670782977334
"Ctsl",0.671379533319449,0.0590224419452401,-0.124923096092346
"Slc12a7",-0.887135110474276,-0.481447384684174,-1.03923450340592
"Ftl1-ps1",0.215766298740347,-0.407254931894597,-0.654655064693889
"Glrx",0.398353327650974,0.62005949713997,0.412012360765203
"Mctp1",-0.238137485120942,-0.249456844725106,-0.595792593077263
"Rps23",0.430869232988109,0.344703464033575,0.692177690170686
"Col4a3bp",-0.413577503641745,-0.486925111157854,-0.829054891988212
"Btf3",0.263304682331015,0.55845488878367,0.488301706096035
"Ak6",0.916686359517811,0.709838578899885,0.699907812521267
"Ndufs4",0.229770792435921,0.435426753622555,0.504896789536956
"Tmem267",-0.572157520004506,-1.21839164205082,-1.28451418905021
"Pqlc3",0.836831206878364,0.336952015823394,-0.200241891171851
"Rps7",0.0852671038351129,0.74428971979653,0.63885749479851
"Pik3cg",1.98325384691481,1.04163000993137,1.13410240678537
"9130015A21Rik",-0.466835681761767,1.01442638490596,0.644157931621097
"Psma6",0.0240412915028632,0.484866623192946,0.539153021244083
"Eif2s1",0.520216902217181,0.563044178378555,0.34276328694854
"Flrt2",0.607498921996353,-0.192245977861834,0.00401054248273436
"Ifi27",0.670987139130276,-0.037142843122048,-0.0643565887231006
"Ifi27l2a",-0.588400057126094,0.368578711891878,0.385618702923288
"Gm40578",-0.690200977715651,-1.06306934591086,-0.762909454760624
"Crip1",-0.209384982445057,0.307399912656361,0.55225972357097
"Rpl37",0.232534413395539,0.503544005937828,0.53890159129989
"5430437J10Rik",-0.253559235048989,0.936265725055944,0.996417010404117
"Brix1",0.801149933587668,1.13719371130884,0.711212589983603
"Myo10",-0.604840515638296,-0.207585247134605,-0.219989961840165
"Cct5",0.366669180744862,0.50510362298795,0.422178556970057
"Rpl30",0.16233241461483,0.482768146972005,0.549150561643169
"Ankrd46",2.00262606494427,1.43831805074675,1.18228726644894
"Dcstamp",0.447227507018034,0.703745944372218,0.567606598720134
